ts,TEMP_C,HUMIDITY,SOIL_PCT,SOIL_STATUS,LDR,LIGHT_LEVEL,system_timestamp,soil_status,light_level,heat_index,irrigation_needed,fertilizer_needed,SOIL_PCT_raw,HUMIDITY_norm,LDR_norm,SOIL_PCT_norm,TEMP_C_norm,heat_index_norm
00:05:49,1.9,15.2,3.0,Wet,45.0,Bright,2025-11-15 00:20:08.000000,0,2,-1.45,0,1,0.03,0.98,0.62,0.6,0.0,0.01
00:05:51,1.9,15.0,3.0,Wet,45.0,Bright,2025-11-15 00:20:10.000000,0,2,-1.46,1,1,0.03,0.95,0.62,0.6,0.0,0.005
00:05:53,1.9,15.0,2.0,Wet,44.0,Bright,2025-11-15 00:20:12.000000,0,2,-1.46,0,1,0.02,0.95,0.5,0.4,0.0,0.005
00:05:55,1.9,15.0,3.0,Wet,42.0,Bright,2025-11-15 00:20:14.000000,0,2,-1.46,1,1,0.03,0.95,0.25,0.6,0.0,0.005
00:05:57,1.9,14.9,2.0,Wet,47.0,Bright,2025-11-15 00:20:16.000000,0,2,-1.46,0,1,0.02,0.94,0.87,0.4,0.0,0.0025
00:05:59,1.9,14.9,2.0,Wet,45.0,Bright,2025-11-15 00:20:18.000000,0,2,-1.46,1,1,0.02,0.94,0.62,0.4,0.0,0.0025
00:06:01,1.9,14.8,2.0,Wet,44.0,Bright,2025-11-15 00:20:20.000000,0,2,-1.46,0,1,0.02,0.93,0.5,0.4,0.0,0.0
00:06:03,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:22.000000,0,2,-1.47,1,1,0.02,0.9,0.62,0.4,0.0,0.0
00:06:05,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:24.000000,0,2,-1.47,0,1,0.02,0.9,0.62,0.4,0.0,0.0
00:06:08,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:26.000000,0,2,-1.47,1,1,0.02,0.9,0.62,0.4,0.0,0.0
00:06:10,1.9,14.6,2.0,Wet,43.0,Bright,2025-11-15 00:20:28.000000,0,2,-1.47,0,1,0.02,0.9,0.37,0.4,0.0,0.0
00:06:12,1.9,14.7,2.0,Wet,45.0,Bright,2025-11-15 00:20:30.000000,0,2,-1.47,1,1,0.02,0.91,0.62,0.4,0.0,0.0025
00:06:14,1.9,14.8,2.0,Wet,44.0,Bright,2025-11-15 00:20:32.000000,0,2,-1.46,0,1,0.02,0.93,0.5,0.4,0.0,0.005
00:06:16,1.9,15.1,2.0,Wet,45.0,Bright,2025-11-15 00:20:34.000000,0,2,-1.46,1,1,0.02,0.97,0.62,0.4,0.0,0.0126
00:06:18,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:36.000000,0,2,-1.34,0,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:20,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:38.000000,0,2,-1.34,1,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:22,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:40.000000,0,2,-1.34,0,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:24,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:42.000000,0,2,-1.34,1,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:26,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:44.000000,0,2,-1.34,0,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:28,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:46.000000,0,2,-1.34,1,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:30,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:48.000000,0,2,-1.34,0,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:06:32,2.0,15.3,2.0,Wet,44.0,Bright,2025-11-15 00:20:50.000000,0,2,-1.34,1,1,0.02,1.0,0.5,0.4,0.09,0.1239
00:05:11,3.0,7.9,5.0,Wet,48.0,Bright,2025-11-14 19:29:35.183475,0,2,-0.4381666666666639,1,1,0.05,0.0632911392405063,0.0019728729963008,0.125,1.0,1.0
00:05:49,1.9,15.2,3.0,Wet,45.0,Bright,2025-11-15 00:20:08.288694,0,2,-1.4575555555555535,1,1,0.03,0.9873417721518986,0.001233045622688,0.075,0.0,0.0151360635499982
00:05:51,1.9,15.0,3.0,Wet,45.0,Bright,2025-11-15 00:20:10.293531,0,2,-1.4627777777777773,1,1,0.03,0.962025316455696,0.001233045622688,0.075,0.0,0.0100907090333309
00:05:53,1.9,15.0,2.0,Wet,44.0,Bright,2025-11-15 00:20:12.297187,0,2,-1.4627777777777773,1,1,0.02,0.962025316455696,0.0009864364981504,0.05,0.0,0.0100907090333309
00:05:55,1.9,15.0,3.0,Wet,42.0,Bright,2025-11-15 00:20:14.300330,0,2,-1.4627777777777773,1,1,0.03,0.962025316455696,0.0004932182490752,0.075,0.0,0.0100907090333309
00:05:57,1.9,14.9,2.0,Wet,47.0,Bright,2025-11-15 00:20:16.305070,0,2,-1.4653888888888882,1,1,0.02,0.9493670886075948,0.0017262638717632,0.05,0.0,0.0075680317749982
00:05:59,1.9,14.9,2.0,Wet,45.0,Bright,2025-11-15 00:20:18.308545,0,2,-1.4653888888888882,1,1,0.02,0.9493670886075948,0.001233045622688,0.05,0.0,0.0075680317749982
00:06:01,1.9,14.8,2.0,Wet,44.0,Bright,2025-11-15 00:20:20.312810,0,2,-1.467999999999999,1,1,0.02,0.9367088607594936,0.0009864364981504,0.05,0.0,0.0050453545166655
00:06:03,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:22.316905,0,2,-1.473222222222221,1,1,0.02,0.911392405063291,0.001233045622688,0.05,0.0,0.0
00:06:05,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:24.320671,0,2,-1.473222222222221,1,1,0.02,0.911392405063291,0.001233045622688,0.05,0.0,0.0
00:06:08,1.9,14.6,2.0,Wet,45.0,Bright,2025-11-15 00:20:26.324774,0,2,-1.473222222222221,1,1,0.02,0.911392405063291,0.001233045622688,0.05,0.0,0.0
00:06:10,1.9,14.6,2.0,Wet,43.0,Bright,2025-11-15 00:20:28.330114,0,2,-1.473222222222221,1,1,0.02,0.911392405063291,0.0007398273736128,0.05,0.0,0.0
00:06:12,1.9,14.7,2.0,Wet,45.0,Bright,2025-11-15 00:20:30.333367,0,2,-1.4706111111111102,1,1,0.02,0.9240506329113922,0.001233045622688,0.05,0.0,0.0025226772583326
00:06:14,1.9,14.8,2.0,Wet,44.0,Bright,2025-11-15 00:20:32.338218,0,2,-1.467999999999999,1,1,0.02,0.9367088607594936,0.0009864364981504,0.05,0.0,0.0050453545166655
00:06:16,1.9,15.1,2.0,Wet,45.0,Bright,2025-11-15 00:20:34.344157,0,2,-1.4601666666666644,1,1,0.02,0.9746835443037972,0.001233045622688,0.05,0.0,0.0126133862916655
